page,name,link,thumbnail,rating,date,snippet,images,local_guide
65,Bintang Satria,https://www.google.com/maps/contrib/100260705782108906079?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXtEVIHmx-trk8iznNlzQUKjjqaiwVaa_khmO2uyrOzylF4Iak=s120-c-rp-mo-ba3-br100,1.0,2 tahun lalu,"AIR MATI BERMINGGU SUDAH DI KOMPLAIN. NOL JAWABAN. PERBAIKAN DAN PERAWATAN MELULU.. BIAR ADA DANA CAIR GITU? PERBAIKAN DAN PERAWATAN TUJUANNYA SUPAYA LEBIH BAIK. BUKAN MALAH MEMBUAT SUSAH PELANGGAN. KALO MALAH BIKIN SUSAH PELANGGAN, JANGAN PERBAIKAN DAN PERAWATAN MELULU. BUTUH CEPERAN TA????",,True
65,Eva Munia,https://www.google.com/maps/contrib/102532796891266330116?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXNxc1smFz39e6Zvz8ECTDrTuoAYL4FTtm_06F0vuxcyJiPutg=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Ini harga per meter kubik berapa ya sekarang? Kok tagihannya membengkak
Tolong dijawab yaaa",,
65,Arif Syairoji,https://www.google.com/maps/contrib/117973918840154058529?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUhFEybJoOPbm55Im0Ept9GAXw2AF4Q3m0Vb_YsFrvTHOf25-s=s120-c-rp-mo-br100,1.0,10 bulan lalu,Pdam delta tirta jl brigjen katamso waru sidoarjo mati 3 hari,,True
65,Garasi Ag,https://www.google.com/maps/contrib/107002294910713997123?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVcW_7YshZYknxggYVdupS4PRJ_DEyMq7x5H-N1W1WlQyzGJTc=s120-c-rp-mo-br100,1.0,4 tahun lalu,"Emang parah! Wkwk jam 8 malam blm keluar juga pdam daerah tamasaya, griyo mapan sentosa, waru sidoarjo",,True
65,bakhtiar ifan,https://www.google.com/maps/contrib/110449782421950300927?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVGU3_k72R-mxrg-n5onBCKSEgj3nbtceUxJeijcnjSHbQfDzcS=s120-c-rp-mo-br100,5.0,Diedit 9 bulan lalu,"Terima kasih atas pelayanan call center pdam, pertanyaan saya tentang bagaimana mendaftar pdam di jawab dg jelas oleh call center.",,
65,Pipit,https://www.google.com/maps/contrib/117682466476438177459?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWJwQ9V6JY5SwECx5WSuFO3FKBgdUcMl6N2YYkR6la-xtpSZY9qhQ=s120-c-rp-mo-ba3-br100,1.0,2 tahun lalu,"Ada nomor layanan di IG tp balasnya sangat lama, bahkan mnrt saya nihil, krn pertanyaan yg diajukan tidak terjawab stlhnya, jd buat apa mencantumkan nmr layanan by wa, sangat mengecewakan 👎",,True
65,duta pradhana,https://www.google.com/maps/contrib/114108441053895221009?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXpEvxY1Oa1puWxS9hCEGMxYGMn7GPWZfaqTK39PzLYChnPHvCF=s120-c-rp-mo-ba3-br100,1.0,4 tahun lalu,"Dibandingkan sama pdam Surabaya jauh banget, udah tarifnya mahal, airnya sering kotor, sering mati pula, gak beres 👎👎👎👎 sangat buruk",,True
65,jazila Jazila,https://www.google.com/maps/contrib/106514170565145748929?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJQ-eGkuE6i95dklbrSwcuHR7LDSvzRYPCg9yb_gQtEUxucHw=s120-c-rp-mo-br100,1.0,2 tahun lalu,Air pdam disidoarjo sering macet keluar tidam banyak airnya kayak air sungai. Masih bagus air pdam di surabaya. Disini mahal juga,,True
66,ima asgaf,https://www.google.com/maps/contrib/104756207728919631163?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVE841oHaUR3ogSTgmQy2CEVNYRCPfIFD4aqm7J-7JJ0DJvoaE=s120-c-rp-mo-ba4-br100,1.0,3 tahun lalu,"parah
tiap mau bayar selalu error
ntah gk pernah d cek kerjasama sama aplikasinya
airnya kuning lagi",,True
66,Mamaz Erik,https://www.google.com/maps/contrib/104666309465170458721?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUKcgSBhsIOV1encuS8pBWj_FmYrjwxPiuV-6OcKenNHUXLWLI=s120-c-rp-mo-br100,1.0,2 tahun lalu,Selama 2 bulan kemarin bayar tagihan pdam 50rb koq tiba2 sekarang tagihan 270.gila ini pdam,,True
66,Budi Purnama,https://www.google.com/maps/contrib/117165369963792827484?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU_UcH5gbXLaGeRpJVD6bLpAvMiVEC5ZftRsYdDujpyKO5WZzN9Rg=s120-c-rp-mo-ba3-br100,1.0,setahun lalu,"Pelayanan sangat kurang ,pasang baru lama, banyak alasan....harus ditingkatkan untuk melayani masyarakat...PDAM Sidoarjo pelayanan buruk",,True
66,Muhammad Adhika Nandiwardhana,https://www.google.com/maps/contrib/106458379376002652838?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXw66ATLql5Dwzi1_mZpigtjxHRX2Z0Sjt-6uSuqn3a6x-5A0k=s120-c-rp-mo-br100,1.0,setahun lalu,Pernah protes tapi tidak pernah ada realisasi soal galian di sekitar candi. Semoga kedepan lebih baik lagi,,True
66,Afandi Saja,https://www.google.com/maps/contrib/114271028723460944020?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ1R90LqD0ivaH9CHr6AbSX1lE8wRdsYPLqcDjZ84K78CqpIQ=s120-c-rp-mo-br100,1.0,setahun lalu,tagihan perbulan Mahal banget. Air sering mati.,,True
66,Dewi Haris,https://www.google.com/maps/contrib/104146718293221195139?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJcrTYEa94DSVEcLbHGYJE9rWmOpcsIH779gEplUHY3A--YfA=s120-c-rp-mo-br100,1.0,setahun lalu,"Air sering mati, sangat bau dan kotor, padahal tagihannya tambah mahal",,
66,Ferry Setyanto,https://www.google.com/maps/contrib/118431705849766676982?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWIZSrxjV7bK8d0EKr-KoPNdUjpoMUjCOnre7X51qD9vjhnwuV07A=s120-c-rp-mo-ba5-br100,1.0,6 tahun lalu,"Kemana lg hrs mengadu gaess...
3 hr air mati & nyala hanya bbrp jam saja?!
Mohon bs difollow up donk!
(Warga Citra Melati, Citra Tropodo)",,True
66,Faridatun Nafisah,https://www.google.com/maps/contrib/106671237428338378483?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXC79U8DN35sNP1JvBrSnoUcttVMKxcscIoO--eXKkTF-e1n0A=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Air keruh, kadang bau kaporit. Malam ini bau comberan. Asli parah bgt. Bayarnya mahal pula.",,True
66,iaz isuzu,https://www.google.com/maps/contrib/113688391246725526776?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWXM6UElxiV-ozhbjEyZKsBrU6B5mfphZZvn6Uf-rNEdLP0ZftRSg=s120-c-rp-mo-br100,1.0,5 tahun lalu,"Saya bertempat tinggal di permata taman delta F20,kenapa air nya sekarang ini malah sulit ngalir, mulai tadi siang sampai sekarang tidak mengalir,padahal masih musim hujan,tolong di perhatikan pak,",,True
66,Reza Maulana,https://www.google.com/maps/contrib/101213512038514811576?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJ9yvVLGAKcVbteERU1lJfKxKRd5P8y0n2Fz_IgSE2qT_FKvg=s120-c-rp-mo-br100,1.0,setahun lalu,"Bayar tiap bulan tali airnya sering mati, pegawai gaji buta",,True
67,Stefanus Susanto,https://www.google.com/maps/contrib/101749978104445721424?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVBOFKf5X-L80_KI1xtb8xpPfS1yK6e0aAMv88WEPcLCz8by5PV=s120-c-rp-mo-ba4-br100,1.0,2 tahun lalu,Sangat sulit dihubungi. Tagihannya ngawur. Masa 3 orang pakai bisa sampai 700 ribu,,True
67,zio nugroho,https://www.google.com/maps/contrib/117851955020510447158?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJI_j0gQg_i89oHIXZuuqqvFyHKOjFXVYJtdN_6yxZ90E_3Boc=s120-c-rp-mo-br100,1.0,4 tahun lalu,"Parah , waktunya orang masak buat berbuka puasa malahn mati Aur PDAM nya..tolong donk bayar mahal mahal tapi pelayanannya zonk",,
67,Nurul Mawaddah,https://www.google.com/maps/contrib/100841416432333200405?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjV99Y0mlDZBSFCA0cJLeuC5W_qItCepwKZ0nHrlQXU_4_1wPI6_=s120-c-rp-mo-ba3-br100,1.0,3 tahun lalu,"SUDAH SEMINGGU AIR MATI KALAUPUN NYALA SANGAT KECIL DAN DI JAM TERTENTU, SUDAH LAPORAN KE TELEGRAM, WA, DAN TELPON TAPI PETUGAS GA SEGERA KESINI, DAERAH TAMBAK REJO, KALAU KERJA TOLONG YANG AMANAH, SEMOGA MENDAPATKAN BALASAN YG SETIMPAL KELAK DI AKHIRAT KARENA KERJANYA GAK AMANAH. PERUSAHAAN BUMN KOK PELAYANANNYA PAYAH! HARUSNYA SEMUA PETUGAS DI RESHUFFLE SAJA.",,True
67,Arya,https://www.google.com/maps/contrib/100320791110144143163?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU4_5EfE-nnlBc4B0wDrV9Q6TzHSH4Gmf8Sml1DTQP3vNzU4FQm=s120-c-rp-mo-br100,1.0,5 tahun lalu,"Tagihan tinggi tanpa kejelasan, cust service tidak bisa dihubungi, air sudah 3 hari mati tidak ada penjelasan sama sekali.",,
67,Maulana,https://www.google.com/maps/contrib/102076317301532191967?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXcgTxfW7IZe1WEeIzSq8S0W0un7lO54mkxO5YhIwMjRlDKeMIY=s120-c-rp-mo-ba3-br100,1.0,setahun lalu,Apa ada Nomor WA untuk melaporkan jika terjadi gangguan seputar PDAM?,,True
67,Fawwaz,https://www.google.com/maps/contrib/100025884210049694316?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX4dlr_hLckpx-ntnruHGnv8aBXrokNvb3vU5XVrYbc3bZ67Ydg=s120-c-rp-mo-br100,1.0,10 bulan lalu,"Banyu ne endi boszzz, gaisok adus iki. PDAM taek. P ne pepek",,True
67,dini arifianti,https://www.google.com/maps/contrib/107945383831970145952?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX8mTdLzrg_qWLEhE8dNwDcZ7nuxHkMzBDFjCn3StTosd2tJnc7fA=s120-c-rp-mo-br100,1.0,4 tahun lalu,"Pelayanan JELEK BANGET... telp gk pernah diangkat, AIR SERING MATI!! Warna air sering keruh.. petugas gak pernah respon keluhan. TUTUP AJA KANTOR NYA!!!!",,True
67,Shandy Qerina,https://www.google.com/maps/contrib/113951134931750884996?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWxPbht0Q0W6ICKNmVx7ol9j99rLCQCvSDGMTG2545d40Zy1rk63g=s120-c-rp-mo-ba3-br100,1.0,4 tahun lalu,"ga ad aplikasi ga da pemberitahuan apa² ta kalau mau cabuttt??? kurang pekerja atau gimana???? udah gitu warna air kayak air sungai,",,True
67,Gabymars Yofie,https://www.google.com/maps/contrib/116621623342388081896?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUG0WCJkgtxVtXDULyZnBx1o2WicIuKR40uFXs9xQfUNhkFLOs=s120-c-rp-mo-br100,1.0,3 tahun lalu,lah sekarang jatuh tempo pembayaran tanggal berapa ya? biasanya bayar tanggal 16 gak kena denda sekarang kena denda,,
67,muhammad syadid,https://www.google.com/maps/contrib/116022250983119727324?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUuQ5MNV5cmyOvPo75fvqKPDnkcoAa46mSN46fy2vPG9C3PJ_g=s120-c-rp-mo-br100,2.0,3 tahun lalu,Air keruh seperti air selokan.....dan kejadian ini sdh lama...blm ada tindakan dr PDAM Tirta Sidoarjo,,
68,Derisha Putri,https://www.google.com/maps/contrib/113647657595283251556?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVNgxRKQTe972M3881bYsrfWbRqNv78rLlkSN-QfYNjLUweXmeWzg=s120-c-rp-mo-br100,1.0,5 tahun lalu,Mau pasang pdam disuruh nunggu sampe kapan padahal sudah bayar 1.500.000 dijanjikan aja tp belum dipasang pasang trus kapan ya dipasangnya ini pdam dirumah saya,,True
68,Rauzan Aulia,https://www.google.com/maps/contrib/104684848673679592605?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXCKUEeHBSzw-GqpYMS1QIUHxTsFbu1WMpRVwCHUMrSrEmOd2g=s120-c-rp-mo-br100,1.0,5 tahun lalu,Mosok rek klk mandi hrs diatas jam 11 malam air di perum griya wage asri 2 gk ngalir blass klk siang,,
68,Wulandari Ali,https://www.google.com/maps/contrib/114745739597767014788?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVm-T0k20lSJQWAaBzm8UW-Q_LAazX5b6i8vYYJinDK02yM9enl=s120-c-rp-mo-br100,3.0,2 tahun lalu,"Air nya kalo malam jd coklat,kek air sungai
Mohon di perbaiki,sya bayar lho, gag nyuri",,True
68,cah ganteng,https://www.google.com/maps/contrib/111240322189968062404?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU6VIf0b5N10YF16LbdVutxnAHRyRyCaO_2Ssr5C6GF9XPD8TCt=s120-c-rp-mo-ba4-br100,1.0,3 tahun lalu,"Akhir pembayaran tgl berapa ya...
Tagihan saya belum tgl 20 kok udah kena denda",,True
68,Suci Septia,https://www.google.com/maps/contrib/118096817051919970916?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXZoJHw2DjsdYqBy6rqPrnVnFqJRzcq6eBqbINy-p5q2xNhafY=s120-c-rp-mo-br100,1.0,4 bulan lalu,Air sering gak keluar,,True
68,Zenal Arifin,https://www.google.com/maps/contrib/103415479358529546485?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVDzcj6GAxO6cI1pR08-7yWUjzb3PABndMMzRf-VXvCNxNigAD6=s120-c-rp-mo-br100,2.0,4 tahun lalu,"Pelayanan kurang, pulsa sampe habis 30rb, CS di telp akan di sambungkan ke bagian terkait mohon di tunggu, lah koq di tungguin ga diangkat2 sempak.",,True
68,Rony Amantha,https://www.google.com/maps/contrib/115519859835931150042?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKt_zR_F-fRJFxzk0ctyZE8vlFADi0mMFfQLWY_kqSXIdAgmg=s120-c-rp-mo-br100,1.0,2 tahun lalu,tinggal di tambak sumur waru air sering keruh dan kadang ga keluar. eh pelayanan parah ga ada response,,
68,agus budi cahyono,https://www.google.com/maps/contrib/109415212475244658354?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWI3Zu8gJy8UVP1MNiIe4NcCER853Q21Equozy3reAgUCmNVjfp=s120-c-rp-mo-ba3-br100,3.0,7 tahun lalu,"Mohon info untuk pembayaran PDAM di wilayah kramat jegu.
Apakah bisa lewat online. Nopel 07/XIV/062/0027/2C
Apakah ada pembaruan nopel baru?",,True
68,Siswo Susilo,https://www.google.com/maps/contrib/118025548104618892015?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLLL5UmtCkfEy0Omg_IHqrV2UdA-C9HlRH6o9ahet09Y4EqZQ=s120-c-rp-mo-ba2-br100,1.0,2 tahun lalu,PDAM surabaya murah bersih lagi. Pengerukan gorong gorong di lakukan pemkot dan tidak bayar.,,True
68,Zainul Arifin,https://www.google.com/maps/contrib/114779543380202770962?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKHutLekv7wm73h4_fiK_EgGsSOwKWiJ8PwNDWqM9jlDy7vGw=s120-c-rp-mo-br100,1.0,5 tahun lalu,PDAM memang hebat air ada dan tdk ada. Tetap laku. Air keruh dan air bening tetap laku.,,
69,Khintan Aryma Wardhani,https://www.google.com/maps/contrib/102135544248818627376?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXUKX5_NJJd1Hd-Mc6zYLwMZW25wnL5NyqTP0TtFLfVtUMpsFYh=s120-c-rp-mo-br100,1.0,setahun lalu,"Air hampir tiap hari kotor banget, bau, dan mengeluarkan cacing","['https://lh3.googleusercontent.com/geougc-cs/AB3l90DhgDapCE4jXWuLKfVBDtFJIxSZcDgI7kyZMQuMBFDgFAEjvGT6rZOYV9QQ8AqnTzia4lK8wV3x4PrrQJOhshqCNIegprXcdpno9itaKDPKp36PP7AUzzttL2Pl_lKgFxA3A5pl', 'https://lh3.googleusercontent.com/geougc-cs/AB3l90ADCEZ5dxR9flnWGbJ4clPghW-e0ZC6sYPHGbka2ig02DsKZdfOFpLhFvY-_XThBQnvR3AxOjwGdgmVeuc0yOqWKeBFROgYqaqNsLAGabBfIUX7rHyYvj-veet2UwCet997_iHd']",True
69,Faricha Nur Amaliya,https://www.google.com/maps/contrib/111948525358912635252?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWpDBxzTkHUlUaJzUvflKX-k16dTcWpFoGW9QhTB6gCXdWYScbr=s120-c-rp-mo-br100,1.0,setahun lalu,Tagihan gak wajar. meteran mati dan rumah dalam keadaan kosong.,,True
69,Atiyah Gozco,https://www.google.com/maps/contrib/102371768572473761725?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWsXnA0xfASA9qFX6O0QnbqSvJbmtnyOW9xk6lV90YUk3C18Q=s120-c-rp-mo-br100,3.0,setahun lalu,"Chat bot nya centang 1.
tidak ada pemberitahuan sama sekali.",,
69,errwien aditya,https://www.google.com/maps/contrib/107776770489543184279?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXMuG9Y4hfHlLBDXtG0bcrbOmThhvzfb9zCn7nulvl0Om1XPOkS=s120-c-rp-mo-br100,5.0,9 bulan lalu,"Pelayanan bagus, humas nya ramah, thanks perumda delta tirta",,
69,Herman,https://www.google.com/maps/contrib/101689682293922314766?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKBY76GjOad07vLwMe4mB4DFVcJJCCBVr5REI6Ljid8iV9Ctw=s120-c-rp-mo-br100,1.0,3 tahun lalu,Namanya perusahaan daerah air minum tapi yang dijual gak layak minum! jangankan diminum buat mandi aja ngeri ngeri sedap!,,True
69,Admin Qwerty,https://www.google.com/maps/contrib/117857207251750673534?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIKgv7jB29aRemr6DC1Bgd9LRtIoa5jwncaMkT6HDGf1ndETg=s120-c-rp-mo-br100,1.0,3 tahun lalu,"air pdam di perumahan Greenpark Residence, Ganting mati dari pagi sampai sekarang.
mohon dibantu informasinya.",,
69,bahana persada,https://www.google.com/maps/contrib/113393859121504502048?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjXWO1f0gCmuEJrqbwDLhhAOCDQIAtUuPW-OiPf0IIwobKg4oo0=s120-c-rp-mo-br100,1.0,6 tahun lalu,"Air PDAM area green park regency sekardangan sidoarjo sdh seminggu lebih, keruh warna coklat, g bs u mandi (gatal).",,
69,Tristan Ava,https://www.google.com/maps/contrib/110716576066947197354?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIFJyQ6RscWXilggsG1BiJ0T7ZcCk7q0gPoQu-RgS-GuUvsBA=s120-c-rp-mo-br100,1.0,setahun lalu,"Pdam skrg kotor banget
Perum heaverland park
Kebonsari candi sidoarjo 21 okt 2023",,
69,Chika Kirana,https://www.google.com/maps/contrib/102102150787444904783?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUAJKUcfZe95VXIch7PKldqPFhApfR4P0EptOeTF9cU7q8MSEc=s120-c-rp-mo-br100,1.0,5 tahun lalu,"Air tidak keluar sama sekali, saya tinggal didaerah wage Sidoarjo. Mau sampai kapan pak air nya mati??",,True
69,iwan setio,https://www.google.com/maps/contrib/109833336309701923823?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjU47s5jg8OggaoyzFh88AWHon4i7zu_807zRk1a5Ab3Gs5wX2w=s120-c-rp-mo-ba3-br100,1.0,setahun lalu,"BIROKRASI RUWET, GAADA MIKIRNYA, ASAL MAKAN GAJI DARI RAKYAT SAJA. GA MIKIRIN LAYANAN MASYARAKAT, TARIF MAHAL LAYANAN BURUK",,True
70,Febrian Darielqy,https://www.google.com/maps/contrib/100884410633394817759?hl=id,https://lh3.googleusercontent.com/a/ACg8ocKHRQ9B7_TjBkAwGm0FMfft3Or2MMBM0cE3SeqRc8Mzm0JlYQ=s120-c-rp-mo-br100,1.0,5 tahun lalu,gimana ini masak tidak ada penangulangan air keruhnya masak ampun udah ada 3 hari di daerah pondok jati sidoarjo kota,['https://lh3.googleusercontent.com/geougc-cs/AB3l90BelJL1xvYXfOQr--BJF6RypO-ihu1qqZYqiiITrnd0e2rbrmjsVpT3l2bf2G4tvLXvhkGMhf6Rvd_HBfKU--lUYCOW-S1PGMJYJmq3usfI7DL_KfZRtsr4Gv-JcDbX4JOfu8QN'],
70,Suci Wulan Rahmadanik,https://www.google.com/maps/contrib/115298820531523173303?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjUOB69yH4nutPmeHbcZuk9u0TDy688MEf_raNmNfcz0Um3Ix-nc=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Naik sampe 2juta sendiri. Di rumah 5orang, meteran di observasi di cek normal. Dzalim bener🥺",,True
70,herry antoko,https://www.google.com/maps/contrib/111027315013131063518?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLxoc7_hiPkpwvChr04unyJQ_4ozDHW01k4JPU3aAyQk5DcyVY=s120-c-rp-mo-br100,1.0,4 tahun lalu,"Sudah seminggu ini didaerah suko, sidoarjo keruuhhh seperti air tebu...
Gak ada info sama sekali, perbaikan lambatttt",,True
70,rita rahmawati,https://www.google.com/maps/contrib/112369570746605381324?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJNPEO6yajN2yucmEfjqD464-BG8mG4F3H0WbCfEsZqvhO6MQ=s120-c-rp-mo-br100,1.0,10 bulan lalu,Air pdam sering mati + sulit di komplain,,
70,Ryan N. S. (Ryan),https://www.google.com/maps/contrib/113074023045360298737?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJI9cISGivJDQYD_PNJDxvFzWjvejx2uCJvovlz6H2dlMsXYk8=s120-c-rp-mo-ba3-br100,1.0,2 tahun lalu,"Pelayanan buruk, air mati tapi info minim.. tidak ada kompensasi jika mati lebih dari 24 jam..",,True
70,Rachma Dwi,https://www.google.com/maps/contrib/112546871929267355481?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJR0HisalB3r4l67KO-COVUcxOj-VQ-YYxeLdPtWde_vvtVRg=s120-c-rp-mo-br100,1.0,5 tahun lalu,bagaimana ini air mati dr pagi sampai sekarang .. bayar tidak pernah telat kualitas air sangat buruk,,True
70,Diny Dwi Lestari,https://www.google.com/maps/contrib/117849692015669334719?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI53nd0uaahM3akndIp1rg5lw6zmXpV8bIr0ix_rprYSUzyGQ=s120-c-rp-mo-br100,1.0,setahun lalu,Yaopo rek!!!! Ditutup ae perusahaan iki!!! Nyengsarakno warga!!!! tolong bupati sidoarjo ini gimana ya! PDAM sidoarjo perlu di tinjau!!!!,,
70,Taufik Ainur,https://www.google.com/maps/contrib/114970268781659804818?hl=id,https://lh3.googleusercontent.com/a/ACg8ocI9X44U95bSAICfpF7hQg6mwJTJHUKTPfrnOm6nKFD4-LRsHg=s120-c-rp-mo-br100,1.0,4 tahun lalu,"Tolong dong pak! Air nya jangan ngilang mulu. Cukup doi aja yang ngilangan, jangan airnya juga!",,True
70,Nurlinda Husein,https://www.google.com/maps/contrib/115803282629337902337?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLIxn9yXnAG8REu_5LDXppl5aezWWTy64ojcrd5Qcn73sHMww=s120-c-rp-mo-br100,1.0,2 tahun lalu,Air keciiiiil sekaliiiii tiap pagi dan sore.... Jangan harap bisa nyuci pagi-pagi,,
70,Dina Agustin,https://www.google.com/maps/contrib/105707270072480369893?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJkfZiYvxvPlt5vXhONH-bfu0YHiYxvtBfHIbe_9842poPJZw=s120-c-rp-mo-br100,1.0,setahun lalu,"Kenapa nomernya tidak bisa dihubungi
Mulai jam 12 siang sampek jam set 2 loh ini saya hubungi kok gabisa",,
71,Zaki Zaki,https://www.google.com/maps/contrib/109448544163362561898?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjX1OH4dMtpfOVa3O9KZouqW3Sqeie0hwxQC4KLnAULOiZBIK94L=s120-c-rp-mo-ba4-br100,1.0,Diedit setahun lalu,"Sebulan mati lebih dari 5x, pengerjaan lama, unprofesional 👎",,True
71,setya arrie,https://www.google.com/maps/contrib/101766242265785942236?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVPy0ienq44z4mdHZHtEtxDfW3WNPNjhKx0A0H0qbhp0aj6i08=s120-c-rp-mo-br100,1.0,setahun lalu,Beberapa hari ini air warna coklat bayar tetep kualitas 👎👎👎👎,,
71,Andhika Kenzo Afkar,https://www.google.com/maps/contrib/108885024761382067526?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVjD8VRRv72Gy2PBFaaqS7z3v2jEeQ_icdcioeU9pa-Lb8kD3E=s120-c-rp-mo-br100,1.0,2 tahun lalu,"udah baharnya mahal, airnya mati terus. Pelayanannya meresahkan",,True
71,Eko Skeith8,https://www.google.com/maps/contrib/108789129644636523355?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJLKHRuMQV6dey1l7E40BiAe1R8r2jh8AGG7kKmb82JlSHTmA=s120-c-rp-mo-br100,1.0,5 tahun lalu,"Perusahaan yang selalu bermasalah, jangankan layak minum, di liat aja udah keliatan keruh air nya",,
71,Zulfiatul Asna,https://www.google.com/maps/contrib/110993452594435479362?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjVz5fDV7aCsRS7YiQ4eRhY7076UE8Q6bt_YSOeFGL5CddFUI12o=s120-c-rp-mo-br100,1.0,2 tahun lalu,"Pegawainya gak ramah sama sekali, dan tidak memberi solusi keluhan pelanggan, masih ramah tukang kupang lontong.",,
71,Muhammad Rizki,https://www.google.com/maps/contrib/111143520507399972280?hl=id,https://lh3.googleusercontent.com/a/ACg8ocIflsDTw3Tdb6g4e0T_H2UZ6rDon99zlhEJWFC5OZUG-CxJ3Q=s120-c-rp-mo-br100,1.0,2 tahun lalu,Kalau memang tidak berkompeten dalam membuka jasa pelayanan lebih baik diganti saja.,,
71,Wilardo Tahta Wiguna,https://www.google.com/maps/contrib/104107868895588796635?hl=id,https://lh3.googleusercontent.com/a-/ALV-UjWsxSEo5GAg0f05sEfuv1zgzLsFWfL1Ix6_9C043PQB1Ks1QtUu=s120-c-rp-mo-ba3-br100,1.0,6 tahun lalu,"Gara2 pdam ga becus, rumah teman saya jadi kebakaran!!! Dia ga bisa mandi!!! Kit gajadi beli nasgor cumi!!!!!!!",,True
71,Savira Ardianti,https://www.google.com/maps/contrib/113678613484136516878?hl=id,https://lh3.googleusercontent.com/a/ACg8ocJAa5MyjWslrqOnXN4EQVB73X0FCgg8Xti6SeQab6qDC6EExfc=s120-c-rp-mo-br100,1.0,5 tahun lalu,"SAYA SUDAH PINDAH RUMAH DARI JAYALAND SEDATI , KEADAAN RUMAH KOSONG SUDAH 2 BLN TAPI KENAPA TAGIHAN AIR TIDAK PERNAH TURUN. ADA ATAU TIDAKNYA ORANG DIRUMAH NOMINAL BIAYA TAGIHANNYA TETAP SAMA !! PARAH !!!",,True
71,Yp. Andreas,https://www.google.com/maps/contrib/112801516654314901331?hl=id,https://lh3.googleusercontent.com/a/ACg8ocLVJWAaE4TAz2bdN7yiQIlzwhVOsEsxHvXIXLz6WvBHMP2cQg=s120-c-rp-mo-br100,1.0,Diedit setahun lalu,"Daerah pepelegi waru air PDAM NYA KAYAK AIR GOT, KELUARNYA DIKIT",,
